dataset,analysis,example_id,n_source,n_predicted,n_matched,n_omitted,n_added,omitted_predicates,added_predicates
CFA,structuring_vs_ordering,856,4,4,4,0,0,,
CFA,structuring_vs_input,856,4,4,4,0,0,,
CFA,ordering_vs_input,857,7,7,7,0,0,,
CFA,structuring_vs_ordering,857,7,7,7,0,0,,
CFA,structuring_vs_input,857,7,7,7,0,0,,
CFA,ordering_vs_input,858,4,4,4,0,0,,
CFA,structuring_vs_ordering,858,4,4,4,0,0,,
CFA,structuring_vs_input,858,4,4,4,0,0,,
CFA,ordering_vs_input,859,1,1,1,0,0,,
CFA,structuring_vs_ordering,859,1,1,1,0,0,,
CFA,structuring_vs_input,859,1,1,1,0,0,,
CFA,ordering_vs_input,860,2,2,2,0,0,,
CFA,structuring_vs_ordering,860,2,2,2,0,0,,
CFA,structuring_vs_input,860,2,2,2,0,0,,
CFA,ordering_vs_input,861,2,2,2,0,0,,
CFA,structuring_vs_ordering,861,2,2,2,0,0,,
CFA,structuring_vs_input,861,2,2,2,0,0,,
CFA,ordering_vs_input,862,4,4,4,0,0,,
CFA,structuring_vs_ordering,862,4,4,4,0,0,,
CFA,structuring_vs_input,862,4,4,4,0,0,,
CFA,ordering_vs_input,863,4,3,3,1,0,professionalField,
CFA,structuring_vs_ordering,863,3,3,3,0,0,,
CFA,structuring_vs_input,863,4,3,3,1,0,professionalField,
CFA,ordering_vs_input,864,2,2,2,0,0,,
CFA,structuring_vs_ordering,864,2,2,2,0,0,,
CFA,structuring_vs_input,864,2,2,2,0,0,,
CFA,ordering_vs_input,865,4,3,3,1,0,producer,
CFA,structuring_vs_ordering,865,3,3,3,0,0,,
CFA,structuring_vs_input,865,4,3,3,1,0,producer,
CFA,ordering_vs_input,866,1,1,1,0,0,,
CFA,structuring_vs_ordering,866,1,1,1,0,0,,
CFA,structuring_vs_input,866,1,1,1,0,0,,
CFA,ordering_vs_input,867,1,1,1,0,0,,
CFA,structuring_vs_ordering,867,1,1,1,0,0,,
CFA,structuring_vs_input,867,1,1,1,0,0,,
CFA,ordering_vs_input,868,2,2,2,0,0,,
CFA,structuring_vs_ordering,868,2,2,2,0,0,,
CFA,structuring_vs_input,868,2,2,2,0,0,,
CFA,ordering_vs_input,869,4,4,4,0,0,,
CFA,structuring_vs_ordering,869,4,4,4,0,0,,
CFA,structuring_vs_input,869,4,4,4,0,0,,
CFA,ordering_vs_input,870,6,6,6,0,0,,
CFA,structuring_vs_ordering,870,6,6,6,0,0,,
CFA,structuring_vs_input,870,6,6,6,0,0,,
CFA,ordering_vs_input,871,3,3,3,0,0,,
CFA,structuring_vs_ordering,871,3,3,3,0,0,,
CFA,structuring_vs_input,871,3,3,3,0,0,,
CFA,ordering_vs_input,872,5,3,3,2,0,professionalField | professionalField,
CFA,structuring_vs_ordering,872,3,3,3,0,0,,
CFA,structuring_vs_input,872,5,3,3,2,0,professionalField | professionalField,
CFA,ordering_vs_input,873,3,3,3,0,0,,
CFA,structuring_vs_ordering,873,3,3,3,0,0,,
CFA,structuring_vs_input,873,3,3,3,0,0,,
CFA,ordering_vs_input,874,1,1,1,0,0,,
CFA,structuring_vs_ordering,874,1,1,1,0,0,,
CFA,structuring_vs_input,874,1,1,1,0,0,,
CFA,ordering_vs_input,875,5,5,5,0,0,,
CFA,structuring_vs_ordering,875,5,5,5,0,0,,
CFA,structuring_vs_input,875,5,5,5,0,0,,
CFA,ordering_vs_input,876,3,3,3,0,0,,
CFA,structuring_vs_ordering,876,3,3,3,0,0,,
CFA,structuring_vs_input,876,3,3,3,0,0,,
CFA,ordering_vs_input,877,2,2,2,0,0,,
CFA,structuring_vs_ordering,877,2,2,2,0,0,,
CFA,structuring_vs_input,877,2,2,2,0,0,,
CFA,ordering_vs_input,878,1,1,1,0,0,,
CFA,structuring_vs_ordering,878,1,1,1,0,0,,
CFA,structuring_vs_input,878,1,1,1,0,0,,
CFA,ordering_vs_input,879,1,1,1,0,0,,
CFA,structuring_vs_ordering,879,1,1,1,0,0,,
CFA,structuring_vs_input,879,1,1,1,0,0,,
CFA,ordering_vs_input,880,3,3,3,0,0,,
CFA,structuring_vs_ordering,880,3,3,3,0,0,,
CFA,structuring_vs_input,880,3,3,3,0,0,,
CFA,ordering_vs_input,881,2,2,2,0,0,,
CFA,structuring_vs_ordering,881,2,2,2,0,0,,
CFA,structuring_vs_input,881,2,2,2,0,0,,
CFA,ordering_vs_input,882,6,6,6,0,0,,
CFA,structuring_vs_ordering,882,6,6,6,0,0,,
CFA,structuring_vs_input,882,6,6,6,0,0,,
CFA,ordering_vs_input,883,5,5,5,0,0,,
CFA,structuring_vs_ordering,883,5,5,5,0,0,,
CFA,structuring_vs_input,883,5,5,5,0,0,,
CFA,ordering_vs_input,884,5,5,5,0,0,,
CFA,structuring_vs_ordering,884,5,5,5,0,0,,
CFA,structuring_vs_input,884,5,5,5,0,0,,
CFA,ordering_vs_input,885,3,3,3,0,0,,
CFA,structuring_vs_ordering,885,3,3,3,0,0,,
CFA,structuring_vs_input,885,3,3,3,0,0,,
CFA,ordering_vs_input,886,3,3,3,0,0,,
CFA,structuring_vs_ordering,886,3,3,3,0,0,,
CFA,structuring_vs_input,886,3,3,3,0,0,,
CFA,ordering_vs_input,887,6,6,6,0,0,,
CFA,structuring_vs_ordering,887,6,6,6,0,0,,
CFA,structuring_vs_input,887,6,6,6,0,0,,
CFA,ordering_vs_input,888,4,4,4,0,0,,
CFA,structuring_vs_ordering,888,4,4,4,0,0,,
CFA,structuring_vs_input,888,4,4,4,0,0,,
CFA,ordering_vs_input,889,7,7,7,0,0,,
CFA,structuring_vs_ordering,889,7,7,7,0,0,,
CFA,structuring_vs_input,889,7,7,7,0,0,,
CFA,ordering_vs_input,890,2,2,2,0,0,,
CFA,structuring_vs_ordering,890,2,2,2,0,0,,
CFA,structuring_vs_input,890,2,2,2,0,0,,
CFA,ordering_vs_input,891,3,2,2,1,0,professionalField,
CFA,structuring_vs_ordering,891,2,2,2,0,0,,
CFA,structuring_vs_input,891,3,2,2,1,0,professionalField,
CFA,ordering_vs_input,892,5,4,4,1,0,writer,
CFA,structuring_vs_ordering,892,4,4,4,0,0,,
CFA,structuring_vs_input,892,5,4,4,1,0,writer,
CFA,ordering_vs_input,893,3,2,2,1,0,professionalField,
CFA,structuring_vs_ordering,893,2,2,2,0,0,,
CFA,structuring_vs_input,893,3,2,2,1,0,professionalField,
CFA,ordering_vs_input,894,2,2,2,0,0,,
CFA,structuring_vs_ordering,894,2,2,2,0,0,,
CFA,structuring_vs_input,894,2,2,2,0,0,,
CFA,ordering_vs_input,895,1,1,1,0,0,,
CFA,structuring_vs_ordering,895,1,1,1,0,0,,
CFA,structuring_vs_input,895,1,1,1,0,0,,
CFA,ordering_vs_input,896,2,2,2,0,0,,
CFA,structuring_vs_ordering,896,2,2,2,0,0,,
CFA,structuring_vs_input,896,2,2,2,0,0,,
CFA,ordering_vs_input,897,7,7,7,0,0,,
CFA,structuring_vs_ordering,897,7,7,7,0,0,,
CFA,structuring_vs_input,897,7,7,7,0,0,,
CFA,ordering_vs_input,898,6,6,6,0,0,,
CFA,structuring_vs_ordering,898,6,6,6,0,0,,
CFA,structuring_vs_input,898,6,6,6,0,0,,
CFA,ordering_vs_input,899,1,1,1,0,0,,
CFA,structuring_vs_ordering,899,1,1,1,0,0,,
CFA,structuring_vs_input,899,1,1,1,0,0,,
CFA,ordering_vs_input,900,5,4,4,1,0,staff,
CFA,structuring_vs_ordering,900,4,4,4,0,0,,
CFA,structuring_vs_input,900,5,4,4,1,0,staff,
CFA,ordering_vs_input,901,3,3,3,0,0,,
CFA,structuring_vs_ordering,901,3,3,3,0,0,,
CFA,structuring_vs_input,901,3,3,3,0,0,,
CFA,ordering_vs_input,902,4,3,3,1,0,writer,
CFA,structuring_vs_ordering,902,3,3,3,0,0,,
CFA,structuring_vs_input,902,4,3,3,1,0,writer,
CFA,ordering_vs_input,903,3,3,3,0,0,,
CFA,structuring_vs_ordering,903,3,3,3,0,0,,
CFA,structuring_vs_input,903,3,3,3,0,0,,
CFA,ordering_vs_input,904,3,3,3,0,0,,
CFA,structuring_vs_ordering,904,3,3,3,0,0,,
CFA,structuring_vs_input,904,3,3,3,0,0,,
CFA,ordering_vs_input,905,5,4,4,1,0,tenant,
CFA,structuring_vs_ordering,905,4,4,4,0,0,,
CFA,structuring_vs_input,905,5,4,4,1,0,tenant,
CFA,ordering_vs_input,906,1,1,1,0,0,,
CFA,structuring_vs_ordering,906,1,1,1,0,0,,
CFA,structuring_vs_input,906,1,1,1,0,0,,
CFA,ordering_vs_input,907,5,4,4,1,0,writer,
CFA,structuring_vs_ordering,907,4,4,4,0,0,,
CFA,structuring_vs_input,907,5,4,4,1,0,writer,
CFA,ordering_vs_input,908,1,1,1,0,0,,
CFA,structuring_vs_ordering,908,1,1,1,0,0,,
CFA,structuring_vs_input,908,1,1,1,0,0,,
CFA,ordering_vs_input,909,3,3,3,0,0,,
CFA,structuring_vs_ordering,909,3,3,3,0,0,,
CFA,structuring_vs_input,909,3,3,3,0,0,,
CFA,ordering_vs_input,910,3,3,3,0,0,,
CFA,structuring_vs_ordering,910,3,3,3,0,0,,
CFA,structuring_vs_input,910,3,3,3,0,0,,
CFA,ordering_vs_input,911,2,2,2,0,0,,
CFA,structuring_vs_ordering,911,2,2,2,0,0,,
CFA,structuring_vs_input,911,2,2,2,0,0,,
CFA,ordering_vs_input,912,6,5,5,1,0,producer,
CFA,structuring_vs_ordering,912,5,5,5,0,0,,
CFA,structuring_vs_input,912,6,5,5,1,0,producer,
CFA,ordering_vs_input,913,3,3,3,0,0,,
CFA,structuring_vs_ordering,913,3,3,3,0,0,,
CFA,structuring_vs_input,913,3,3,3,0,0,,
CFA,ordering_vs_input,914,2,2,2,0,0,,
CFA,structuring_vs_ordering,914,2,2,2,0,0,,
CFA,structuring_vs_input,914,2,2,2,0,0,,
CFA,ordering_vs_input,915,1,1,1,0,0,,
CFA,structuring_vs_ordering,915,1,1,1,0,0,,
CFA,structuring_vs_input,915,1,1,1,0,0,,
CFA,ordering_vs_input,916,3,3,3,0,0,,
CFA,structuring_vs_ordering,916,3,3,3,0,0,,
CFA,structuring_vs_input,916,3,3,3,0,0,,
CFA,ordering_vs_input,917,5,4,4,1,0,revenue,
CFA,structuring_vs_ordering,917,4,4,4,0,0,,
CFA,structuring_vs_input,917,5,4,4,1,0,revenue,
CFA,ordering_vs_input,918,5,4,4,1,0,type,
CFA,structuring_vs_ordering,918,4,4,4,0,0,,
CFA,structuring_vs_input,918,5,4,4,1,0,type,
CFA,ordering_vs_input,919,2,1,1,1,0,producer,
CFA,structuring_vs_ordering,919,1,1,1,0,0,,
CFA,structuring_vs_input,919,2,1,1,1,0,producer,
CFA,ordering_vs_input,920,1,1,1,0,0,,
CFA,structuring_vs_ordering,920,1,1,1,0,0,,
CFA,structuring_vs_input,920,1,1,1,0,0,,
CFA,ordering_vs_input,921,2,2,2,0,0,,
CFA,structuring_vs_ordering,921,2,2,2,0,0,,
CFA,structuring_vs_input,921,2,2,2,0,0,,
CFA,ordering_vs_input,922,4,3,3,1,0,type,
CFA,structuring_vs_ordering,922,3,3,3,0,0,,
CFA,structuring_vs_input,922,4,3,3,1,0,type,
CFA,ordering_vs_input,923,1,1,1,0,0,,
CFA,structuring_vs_ordering,923,1,1,1,0,0,,
CFA,structuring_vs_input,923,1,1,1,0,0,,
CFA,ordering_vs_input,924,4,4,4,0,0,,
CFA,structuring_vs_ordering,924,4,4,4,0,0,,
CFA,structuring_vs_input,924,4,4,4,0,0,,
CFA,ordering_vs_input,925,1,1,1,0,0,,
CFA,structuring_vs_ordering,925,1,1,1,0,0,,
CFA,structuring_vs_input,925,1,1,1,0,0,,
CFA,ordering_vs_input,926,7,6,6,1,0,editing,
CFA,structuring_vs_ordering,926,6,6,6,0,0,,
CFA,structuring_vs_input,926,7,6,6,1,0,editing,
CFA,ordering_vs_input,927,4,4,4,0,0,,
CFA,structuring_vs_ordering,927,4,4,4,0,0,,
CFA,structuring_vs_input,927,4,4,4,0,0,,
CFA,ordering_vs_input,928,6,3,3,3,0,musicalBand | runtime | producer,
CFA,structuring_vs_ordering,928,3,3,3,0,0,,
CFA,structuring_vs_input,928,6,3,3,3,0,musicalBand | runtime | producer,
CFA,ordering_vs_input,929,5,3,3,2,0,citizenship | professionalField,
CFA,structuring_vs_ordering,929,3,3,3,0,0,,
CFA,structuring_vs_input,929,5,3,3,2,0,citizenship | professionalField,
CFA,ordering_vs_input,930,1,1,1,0,0,,
CFA,structuring_vs_ordering,930,1,1,1,0,0,,
CFA,structuring_vs_input,930,1,1,1,0,0,,
CFA,ordering_vs_input,931,2,2,2,0,0,,
CFA,structuring_vs_ordering,931,2,2,2,0,0,,
CFA,structuring_vs_input,931,2,2,2,0,0,,
CFA,ordering_vs_input,932,5,4,4,1,0,percentageOfAreaWater,
CFA,structuring_vs_ordering,932,4,4,4,0,0,,
CFA,structuring_vs_input,932,5,4,4,1,0,percentageOfAreaWater,
CFA,ordering_vs_input,933,3,2,2,1,0,writer,
CFA,structuring_vs_ordering,933,2,2,2,0,0,,
CFA,structuring_vs_input,933,3,2,2,1,0,writer,
CFA,ordering_vs_input,934,1,1,1,0,0,,
CFA,structuring_vs_ordering,934,1,1,1,0,0,,
CFA,structuring_vs_input,934,1,1,1,0,0,,
CFA,ordering_vs_input,935,2,2,2,0,0,,
CFA,structuring_vs_ordering,935,2,2,2,0,0,,
CFA,structuring_vs_input,935,2,2,2,0,0,,
CFA,ordering_vs_input,936,4,4,4,0,0,,
CFA,structuring_vs_ordering,936,4,4,4,0,0,,
CFA,structuring_vs_input,936,4,4,4,0,0,,
CFA,ordering_vs_input,937,1,1,1,0,0,,
CFA,structuring_vs_ordering,937,1,1,1,0,0,,
CFA,structuring_vs_input,937,1,1,1,0,0,,
CFA,ordering_vs_input,938,3,3,3,0,0,,
CFA,structuring_vs_ordering,938,3,3,3,0,0,,
CFA,structuring_vs_input,938,3,3,3,0,0,,
CFA,ordering_vs_input,939,2,2,2,0,0,,
CFA,structuring_vs_ordering,939,2,2,2,0,0,,
CFA,structuring_vs_input,939,2,2,2,0,0,,
CFA,ordering_vs_input,940,1,1,1,0,0,,
CFA,structuring_vs_ordering,940,1,1,1,0,0,,
CFA,structuring_vs_input,940,1,1,1,0,0,,
CFA,ordering_vs_input,941,3,3,3,0,0,,
CFA,structuring_vs_ordering,941,3,3,3,0,0,,
CFA,structuring_vs_input,941,3,3,3,0,0,,
CFA,ordering_vs_input,942,1,1,1,0,0,,
CFA,structuring_vs_ordering,942,1,1,1,0,0,,
CFA,structuring_vs_input,942,1,1,1,0,0,,
CFA,ordering_vs_input,943,3,3,3,0,0,,
CFA,structuring_vs_ordering,943,3,3,3,0,0,,
CFA,structuring_vs_input,943,3,3,3,0,0,,
CFA,ordering_vs_input,944,3,3,3,0,0,,
CFA,structuring_vs_ordering,944,3,3,3,0,0,,
CFA,structuring_vs_input,944,3,3,3,0,0,,
CFA,ordering_vs_input,945,2,2,2,0,0,,
CFA,structuring_vs_ordering,945,2,2,2,0,0,,
CFA,structuring_vs_input,945,2,2,2,0,0,,
CFA,ordering_vs_input,946,6,4,4,2,0,industry | type,
CFA,structuring_vs_ordering,946,4,4,4,0,0,,
CFA,structuring_vs_input,946,6,4,4,2,0,industry | type,
CFA,ordering_vs_input,947,4,4,4,0,0,,
CFA,structuring_vs_ordering,947,4,4,4,0,0,,
CFA,structuring_vs_input,947,4,4,4,0,0,,
CFA,ordering_vs_input,948,3,2,2,1,0,professionalField,
CFA,structuring_vs_ordering,948,2,2,2,0,0,,
CFA,structuring_vs_input,948,3,2,2,1,0,professionalField,
CFA,ordering_vs_input,949,2,2,2,0,0,,
CFA,structuring_vs_ordering,949,2,2,2,0,0,,
CFA,structuring_vs_input,949,2,2,2,0,0,,
CFA,ordering_vs_input,950,5,5,5,0,0,,
CFA,structuring_vs_ordering,950,5,5,5,0,0,,
CFA,structuring_vs_input,950,5,5,5,0,0,,
CFA,ordering_vs_input,951,6,5,5,1,0,tenant,
CFA,structuring_vs_ordering,951,5,5,5,0,0,,
CFA,structuring_vs_input,951,6,5,5,1,0,tenant,
CFA,ordering_vs_input,952,3,3,3,0,0,,
CFA,structuring_vs_ordering,952,3,3,3,0,0,,
CFA,structuring_vs_input,952,3,3,3,0,0,,
CFA,ordering_vs_input,953,3,3,3,0,0,,
CFA,structuring_vs_ordering,953,3,3,3,0,0,,
CFA,structuring_vs_input,953,3,3,3,0,0,,
CFA,ordering_vs_input,954,1,1,1,0,0,,
CFA,structuring_vs_ordering,954,1,1,1,0,0,,
CFA,structuring_vs_input,954,1,1,1,0,0,,
CFA,ordering_vs_input,955,3,3,3,0,0,,
CFA,structuring_vs_ordering,955,3,3,3,0,0,,
CFA,structuring_vs_input,955,3,3,3,0,0,,
CFA,ordering_vs_input,956,6,6,6,0,0,,
CFA,structuring_vs_ordering,956,6,6,6,0,0,,
CFA,structuring_vs_input,956,6,6,6,0,0,,
CFA,ordering_vs_input,957,4,1,1,3,0,runtime | producer | producer,
CFA,structuring_vs_ordering,957,1,1,1,0,0,,
CFA,structuring_vs_input,957,4,1,1,3,0,runtime | producer | producer,
CFA,ordering_vs_input,958,4,4,4,0,0,,
CFA,structuring_vs_ordering,958,4,4,4,0,0,,
CFA,structuring_vs_input,958,4,4,4,0,0,,
CFA,ordering_vs_input,959,7,7,7,0,0,,
CFA,structuring_vs_ordering,959,7,7,7,0,0,,
CFA,structuring_vs_input,959,7,7,7,0,0,,
CFA,ordering_vs_input,960,3,3,3,0,0,,
CFA,structuring_vs_ordering,960,3,3,3,0,0,,
CFA,structuring_vs_input,960,3,3,3,0,0,,
CFA,ordering_vs_input,961,1,1,1,0,0,,
CFA,structuring_vs_ordering,961,1,1,1,0,0,,
CFA,structuring_vs_input,961,1,1,1,0,0,,
CFA,ordering_vs_input,962,3,1,1,2,0,producer | format,
CFA,structuring_vs_ordering,962,1,1,1,0,0,,
CFA,structuring_vs_input,962,3,1,1,2,0,producer | format,
CFA,ordering_vs_input,963,7,6,6,1,0,location,
CFA,structuring_vs_ordering,963,6,6,6,0,0,,
CFA,structuring_vs_input,963,7,6,6,1,0,location,
CFA,ordering_vs_input,964,4,4,4,0,0,,
CFA,structuring_vs_ordering,964,4,4,4,0,0,,
CFA,structuring_vs_input,964,4,4,4,0,0,,
CFA,ordering_vs_input,965,4,2,2,2,0,longName | citizenship,
CFA,structuring_vs_ordering,965,2,2,2,0,0,,
CFA,structuring_vs_input,965,4,2,2,2,0,longName | citizenship,
CFA,ordering_vs_input,966,1,1,1,0,0,,
CFA,structuring_vs_ordering,966,1,1,1,0,0,,
CFA,structuring_vs_input,966,1,1,1,0,0,,
CFA,ordering_vs_input,967,1,1,1,0,0,,
CFA,structuring_vs_ordering,967,1,1,1,0,0,,
CFA,structuring_vs_input,967,1,1,1,0,0,,
CFA,ordering_vs_input,968,7,4,4,3,0,imdbId | writer | producer,
CFA,structuring_vs_ordering,968,4,4,4,0,0,,
CFA,structuring_vs_input,968,7,4,4,3,0,imdbId | writer | producer,
CFA,ordering_vs_input,969,1,1,1,0,0,,
CFA,structuring_vs_ordering,969,1,1,1,0,0,,
CFA,structuring_vs_input,969,1,1,1,0,0,,
CFA,ordering_vs_input,970,4,4,4,0,0,,
CFA,structuring_vs_ordering,970,4,4,4,0,0,,
CFA,structuring_vs_input,970,4,4,4,0,0,,
CFA,ordering_vs_input,971,5,4,4,1,0,icaoLocationIdentifier,
CFA,structuring_vs_ordering,971,4,4,4,0,0,,
CFA,structuring_vs_input,971,5,4,4,1,0,icaoLocationIdentifier,
CFA,ordering_vs_input,972,2,1,1,1,0,writer,
CFA,structuring_vs_ordering,972,1,1,1,0,0,,
CFA,structuring_vs_input,972,2,1,1,1,0,writer,
CFA,ordering_vs_input,973,4,4,4,0,0,,
CFA,structuring_vs_ordering,973,4,4,4,0,0,,
CFA,structuring_vs_input,973,4,4,4,0,0,,
CFA,ordering_vs_input,974,2,2,2,0,0,,
CFA,structuring_vs_ordering,974,2,2,2,0,0,,
CFA,structuring_vs_input,974,2,2,2,0,0,,
CFA,ordering_vs_input,975,1,1,1,0,0,,
CFA,structuring_vs_ordering,975,1,1,1,0,0,,
CFA,structuring_vs_input,975,1,1,1,0,0,,
CFA,ordering_vs_input,976,2,2,2,0,0,,
CFA,structuring_vs_ordering,976,2,2,2,0,0,,
CFA,structuring_vs_input,976,2,2,2,0,0,,
CFA,ordering_vs_input,977,5,4,4,1,0,type,
CFA,structuring_vs_ordering,977,4,4,4,0,0,,
CFA,structuring_vs_input,977,5,4,4,1,0,type,
CFA,ordering_vs_input,978,6,6,6,0,0,,
CFA,structuring_vs_ordering,978,6,6,6,0,0,,
CFA,structuring_vs_input,978,6,6,6,0,0,,
CFA,ordering_vs_input,979,1,1,1,0,0,,
CFA,structuring_vs_ordering,979,1,1,1,0,0,,
CFA,structuring_vs_input,979,1,1,1,0,0,,
CFA,ordering_vs_input,980,4,4,4,0,0,,
CFA,structuring_vs_ordering,980,4,4,4,0,0,,
CFA,structuring_vs_input,980,4,4,4,0,0,,
CFA,ordering_vs_input,981,2,2,2,0,0,,
CFA,structuring_vs_ordering,981,2,2,2,0,0,,
CFA,structuring_vs_input,981,2,2,2,0,0,,
CFA,ordering_vs_input,982,2,2,2,0,0,,
CFA,structuring_vs_ordering,982,2,2,2,0,0,,
CFA,structuring_vs_input,982,2,2,2,0,0,,
CFA,ordering_vs_input,983,2,2,2,0,0,,
CFA,structuring_vs_ordering,983,2,2,2,0,0,,
CFA,structuring_vs_input,983,2,2,2,0,0,,
CFA,ordering_vs_input,984,1,1,1,0,0,,
CFA,structuring_vs_ordering,984,1,1,1,0,0,,
CFA,structuring_vs_input,984,1,1,1,0,0,,
CFA,ordering_vs_input,985,3,2,2,1,0,professionalField,
CFA,structuring_vs_ordering,985,2,2,2,0,0,,
CFA,structuring_vs_input,985,3,2,2,1,0,professionalField,
CFA,ordering_vs_input,986,3,3,3,0,0,,
CFA,structuring_vs_ordering,986,3,3,3,0,0,,
CFA,structuring_vs_input,986,3,3,3,0,0,,
CFA,ordering_vs_input,987,1,1,1,0,0,,
CFA,structuring_vs_ordering,987,1,1,1,0,0,,
CFA,structuring_vs_input,987,1,1,1,0,0,,
CFA,ordering_vs_input,988,3,3,3,0,0,,
CFA,structuring_vs_ordering,988,3,3,3,0,0,,
CFA,structuring_vs_input,988,3,3,3,0,0,,
CFA,ordering_vs_input,989,1,1,1,0,0,,
CFA,structuring_vs_ordering,989,1,1,1,0,0,,
CFA,structuring_vs_input,989,1,1,1,0,0,,
CFA,ordering_vs_input,990,2,2,2,0,0,,
CFA,structuring_vs_ordering,990,2,2,2,0,0,,
CFA,structuring_vs_input,990,2,2,2,0,0,,
CFA,ordering_vs_input,991,4,4,4,0,0,,
CFA,structuring_vs_ordering,991,4,4,4,0,0,,
CFA,structuring_vs_input,991,4,4,4,0,0,,
CFA,ordering_vs_input,992,6,6,6,0,0,,
CFA,structuring_vs_ordering,992,6,6,6,0,0,,
CFA,structuring_vs_input,992,6,6,6,0,0,,
CFA,ordering_vs_input,993,4,1,1,3,0,producer | type | runtime,
